name,category,fame_tier,pageviews_monthly_avg,model,model_id,param_class,knowledge_cutoff,confidence,recognition_score,result_count,recognized,matched_person
Zhan Beleniuk,athlete,high,1774,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Zhan Beleniuk,athlete,high,1774,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,98,98,1,True,True
Zhan Beleniuk,athlete,high,1774,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,100,100,1,True,True
Zhan Beleniuk,athlete,high,1774,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Zhan Beleniuk,athlete,high,1774,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,90,90,1,True,True
Zhan Beleniuk,athlete,high,1774,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Zhan Beleniuk,athlete,high,1774,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,90,90,1,True,True
Zhan Beleniuk,athlete,high,1774,Qwen3 8B,qwen/qwen3-8b,small,2025-04,50,50,1,True,True
Zhan Beleniuk,athlete,high,1774,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Zoë Ferraris,novelist,low,227,GPT-5.5,openai/gpt-5.5,frontier,2025-12,96,96,1,True,True
Zoë Ferraris,novelist,low,227,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,80,80,1,True,True
Zoë Ferraris,novelist,low,227,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Zoë Ferraris,novelist,low,227,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Zoë Ferraris,novelist,low,227,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,85,85,1,True,True
Zoë Ferraris,novelist,low,227,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,98,98,1,True,True
Zoë Ferraris,novelist,low,227,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Zoë Ferraris,novelist,low,227,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Zoë Ferraris,novelist,low,227,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Zoë Ferraris,novelist,low,227,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Zoë Ferraris,novelist,low,227,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Zoë Ferraris,novelist,low,227,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Zoë Ferraris,novelist,low,227,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Ēriks Rags,athlete,low,185,GPT-5.5,openai/gpt-5.5,frontier,2025-12,86,86,1,True,True
Ēriks Rags,athlete,low,185,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,85,85,1,True,True
Ēriks Rags,athlete,low,185,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Ēriks Rags,athlete,low,185,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Ēriks Rags,athlete,low,185,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Ēriks Rags,athlete,low,185,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,0,0,0,False,True
Ēriks Rags,athlete,low,185,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,85,85,1,True,True
Ēriks Rags,athlete,low,185,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Ēriks Rags,athlete,low,185,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Ēriks Rags,athlete,low,185,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Ēriks Rags,athlete,low,185,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Ēriks Rags,athlete,low,185,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Ēriks Rags,athlete,low,185,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Éric Demarsan,musician,low,200,GPT-5.5,openai/gpt-5.5,frontier,2025-12,94,94,1,True,True
Éric Demarsan,musician,low,200,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,80,80,1,True,True
Éric Demarsan,musician,low,200,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Éric Demarsan,musician,low,200,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Éric Demarsan,musician,low,200,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Éric Demarsan,musician,low,200,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,98,98,1,True,True
Éric Demarsan,musician,low,200,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Éric Demarsan,musician,low,200,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Éric Demarsan,musician,low,200,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Éric Demarsan,musician,low,200,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Éric Demarsan,musician,low,200,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Éric Demarsan,musician,low,200,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Éric Demarsan,musician,low,200,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,qwen/qwen3-8b,qwen/qwen3-8b,,,0,0,0,False,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,openai/gpt-5.5,openai/gpt-5.5,,,98,98,1,True,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,x-ai/grok-4.20,x-ai/grok-4.20,,,70,70,1,True,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,z-ai/glm-4.7-flash,z-ai/glm-4.7-flash,,,0,0,0,False,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,openai/gpt-5.4-mini,openai/gpt-5.4-mini,,,0,0,0,False,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,moonshotai/kimi-k2-0905,moonshotai/kimi-k2-0905,,,95,95,1,True,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,,,80,80,1,True,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,,,0,0,0,False,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,,,90,90,1,True,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,,,100,100,1,True,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,meta-llama/llama-3.2-1b-instruct,meta-llama/llama-3.2-1b-instruct,,,0,0,0,False,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,,,80,80,1,True,True
Bernard Henry Bourdillon,politician,gbpol_uniq_lo,586,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct,,,80,80,1,True,True
Thomas Flamank,politician,gbpol_uniq_lo,576,qwen/qwen3-8b,qwen/qwen3-8b,,,0,0,0,False,True
Thomas Flamank,politician,gbpol_uniq_lo,576,openai/gpt-5.5,openai/gpt-5.5,,,92,92,1,True,True
Thomas Flamank,politician,gbpol_uniq_lo,576,x-ai/grok-4.20,x-ai/grok-4.20,,,70,70,1,True,True
Thomas Flamank,politician,gbpol_uniq_lo,576,z-ai/glm-4.7-flash,z-ai/glm-4.7-flash,,,100,100,1,True,True
Thomas Flamank,politician,gbpol_uniq_lo,576,openai/gpt-5.4-mini,openai/gpt-5.4-mini,,,98,98,1,True,True
Thomas Flamank,politician,gbpol_uniq_lo,576,moonshotai/kimi-k2-0905,moonshotai/kimi-k2-0905,,,85,85,1,True,True
Thomas Flamank,politician,gbpol_uniq_lo,576,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,,,80,80,1,True,True
Thomas Flamank,politician,gbpol_uniq_lo,576,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,,,75,75,1,True,True
Thomas Flamank,politician,gbpol_uniq_lo,576,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,,,90,90,1,True,True
Thomas Flamank,politician,gbpol_uniq_lo,576,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,,,95,95,1,True,True
Thomas Flamank,politician,gbpol_uniq_lo,576,meta-llama/llama-3.2-1b-instruct,meta-llama/llama-3.2-1b-instruct,,,0,0,0,False,True
Thomas Flamank,politician,gbpol_uniq_lo,576,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,,,50,50,1,True,True
Thomas Flamank,politician,gbpol_uniq_lo,576,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct,,,80,80,1,True,True
Percy Sykes,politician,gbpol_uniq_lo,574,qwen/qwen3-8b,qwen/qwen3-8b,,,0,0,0,False,True
Percy Sykes,politician,gbpol_uniq_lo,574,openai/gpt-5.5,openai/gpt-5.5,,,96,96,1,True,True
Percy Sykes,politician,gbpol_uniq_lo,574,x-ai/grok-4.20,x-ai/grok-4.20,,,70,70,1,True,True
Percy Sykes,politician,gbpol_uniq_lo,574,z-ai/glm-4.7-flash,z-ai/glm-4.7-flash,,,100,100,1,True,True
Percy Sykes,politician,gbpol_uniq_lo,574,openai/gpt-5.4-mini,openai/gpt-5.4-mini,,,98,98,1,True,True
Percy Sykes,politician,gbpol_uniq_lo,574,moonshotai/kimi-k2-0905,moonshotai/kimi-k2-0905,,,90,90,1,True,True
Percy Sykes,politician,gbpol_uniq_lo,574,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,,,80,80,1,True,True
Percy Sykes,politician,gbpol_uniq_lo,574,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,,,85,85,1,True,True
Percy Sykes,politician,gbpol_uniq_lo,574,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,,,95,95,1,True,True
Percy Sykes,politician,gbpol_uniq_lo,574,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,,,95,95,1,True,True
Percy Sykes,politician,gbpol_uniq_lo,574,meta-llama/llama-3.2-1b-instruct,meta-llama/llama-3.2-1b-instruct,,,0,0,0,False,True
Percy Sykes,politician,gbpol_uniq_lo,574,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,,,0,0,0,False,True
Percy Sykes,politician,gbpol_uniq_lo,574,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct,,,80,84,2,True,True
Alf Morris,politician,gbpol_uniq_lo,592,qwen/qwen3-8b,qwen/qwen3-8b,,,0,0,0,False,True
Alf Morris,politician,gbpol_uniq_lo,592,openai/gpt-5.5,openai/gpt-5.5,,,95,95,1,True,True
Alf Morris,politician,gbpol_uniq_lo,592,x-ai/grok-4.20,x-ai/grok-4.20,,,0,0,0,False,True
Alf Morris,politician,gbpol_uniq_lo,592,z-ai/glm-4.7-flash,z-ai/glm-4.7-flash,,,0,0,0,False,True
Alf Morris,politician,gbpol_uniq_lo,592,openai/gpt-5.4-mini,openai/gpt-5.4-mini,,,98,98,1,True,True
Alf Morris,politician,gbpol_uniq_lo,592,moonshotai/kimi-k2-0905,moonshotai/kimi-k2-0905,,,0,0,0,False,True
Alf Morris,politician,gbpol_uniq_lo,592,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,,,80,80,1,True,True
Alf Morris,politician,gbpol_uniq_lo,592,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,,,85,85,1,True,True
Alf Morris,politician,gbpol_uniq_lo,592,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,,,90,90,1,True,True
Alf Morris,politician,gbpol_uniq_lo,592,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,,,95,95,1,True,True
Alf Morris,politician,gbpol_uniq_lo,592,meta-llama/llama-3.2-1b-instruct,meta-llama/llama-3.2-1b-instruct,,,0,0,0,False,True
Alf Morris,politician,gbpol_uniq_lo,592,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,,,50,50,1,True,True
Alf Morris,politician,gbpol_uniq_lo,592,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct,,,80,80,1,True,True
McKeeva Bush,politician,gbpol_uniq_lo,593,qwen/qwen3-8b,qwen/qwen3-8b,,,0,0,0,False,True
McKeeva Bush,politician,gbpol_uniq_lo,593,openai/gpt-5.5,openai/gpt-5.5,,,95,95,1,True,True
McKeeva Bush,politician,gbpol_uniq_lo,593,x-ai/grok-4.20,x-ai/grok-4.20,,,80,80,1,True,True
McKeeva Bush,politician,gbpol_uniq_lo,593,z-ai/glm-4.7-flash,z-ai/glm-4.7-flash,,,100,100,1,True,True
McKeeva Bush,politician,gbpol_uniq_lo,593,openai/gpt-5.4-mini,openai/gpt-5.4-mini,,,98,98,1,True,True
McKeeva Bush,politician,gbpol_uniq_lo,593,moonshotai/kimi-k2-0905,moonshotai/kimi-k2-0905,,,90,90,1,True,True
McKeeva Bush,politician,gbpol_uniq_lo,593,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,,,85,85,1,True,True
McKeeva Bush,politician,gbpol_uniq_lo,593,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,,,85,85,1,True,True
McKeeva Bush,politician,gbpol_uniq_lo,593,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,,,95,95,1,True,True
McKeeva Bush,politician,gbpol_uniq_lo,593,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,,,100,100,1,True,True
McKeeva Bush,politician,gbpol_uniq_lo,593,meta-llama/llama-3.2-1b-instruct,meta-llama/llama-3.2-1b-instruct,,,0,0,0,False,True
McKeeva Bush,politician,gbpol_uniq_lo,593,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,,,90,90,1,True,True
McKeeva Bush,politician,gbpol_uniq_lo,593,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct,,,80,80,1,True,True
Denis Pritt,politician,gbpol_uniq_lo,569,qwen/qwen3-8b,qwen/qwen3-8b,,,0,0,0,False,True
Denis Pritt,politician,gbpol_uniq_lo,569,openai/gpt-5.5,openai/gpt-5.5,,,82,82,1,True,True
Denis Pritt,politician,gbpol_uniq_lo,569,x-ai/grok-4.20,x-ai/grok-4.20,,,70,70,1,True,True
Denis Pritt,politician,gbpol_uniq_lo,569,z-ai/glm-4.7-flash,z-ai/glm-4.7-flash,,,95,95,1,True,True
Denis Pritt,politician,gbpol_uniq_lo,569,openai/gpt-5.4-mini,openai/gpt-5.4-mini,,,96,96,1,True,True
Denis Pritt,politician,gbpol_uniq_lo,569,moonshotai/kimi-k2-0905,moonshotai/kimi-k2-0905,,,95,95,1,True,True
Denis Pritt,politician,gbpol_uniq_lo,569,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,,,85,85,1,True,True
Denis Pritt,politician,gbpol_uniq_lo,569,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,,,85,85,1,True,True
Denis Pritt,politician,gbpol_uniq_lo,569,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,,,90,90,1,True,True
Denis Pritt,politician,gbpol_uniq_lo,569,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,,,100,100,1,True,True
Denis Pritt,politician,gbpol_uniq_lo,569,meta-llama/llama-3.2-1b-instruct,meta-llama/llama-3.2-1b-instruct,,,0,0,0,False,True
Denis Pritt,politician,gbpol_uniq_lo,569,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,,,80,80,1,True,True
Denis Pritt,politician,gbpol_uniq_lo,569,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct,,,80,80,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,qwen/qwen3-8b,qwen/qwen3-8b,,,70,70,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,openai/gpt-5.5,openai/gpt-5.5,,,96,96,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,x-ai/grok-4.20,x-ai/grok-4.20,,,80,80,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,z-ai/glm-4.7-flash,z-ai/glm-4.7-flash,,,95,95,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,openai/gpt-5.4-mini,openai/gpt-5.4-mini,,,93,93,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,moonshotai/kimi-k2-0905,moonshotai/kimi-k2-0905,,,95,95,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,,,80,80,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,,,75,75,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,,,90,90,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,,,95,95,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,meta-llama/llama-3.2-1b-instruct,meta-llama/llama-3.2-1b-instruct,,,90,90,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,,,80,80,1,True,True
Charles Hendry,politician,gbpol_uniq_lo,596,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct,,,80,80,1,True,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,qwen/qwen3-8b,qwen/qwen3-8b,,,0,0,0,False,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,openai/gpt-5.5,openai/gpt-5.5,,,0,0,0,False,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,x-ai/grok-4.20,x-ai/grok-4.20,,,70,70,1,True,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,z-ai/glm-4.7-flash,z-ai/glm-4.7-flash,,,0,0,0,False,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,openai/gpt-5.4-mini,openai/gpt-5.4-mini,,,0,0,0,False,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,moonshotai/kimi-k2-0905,moonshotai/kimi-k2-0905,,,90,90,1,True,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,,,70,70,1,True,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,,,0,0,0,False,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,,,90,90,1,True,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,,,100,100,1,True,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,meta-llama/llama-3.2-1b-instruct,meta-llama/llama-3.2-1b-instruct,,,0,0,0,False,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,,,0,0,1,False,True
Richard Gavin Reid,politician,gbpol_uniq_lo,597,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct,,,0,0,0,False,True
Ann Winterton,politician,gbpol_uniq_lo,597,qwen/qwen3-8b,qwen/qwen3-8b,,,0,0,0,False,True
Ann Winterton,politician,gbpol_uniq_lo,597,openai/gpt-5.5,openai/gpt-5.5,,,96,96,1,True,True
Ann Winterton,politician,gbpol_uniq_lo,597,x-ai/grok-4.20,x-ai/grok-4.20,,,80,80,1,True,True
Ann Winterton,politician,gbpol_uniq_lo,597,z-ai/glm-4.7-flash,z-ai/glm-4.7-flash,,,0,0,0,False,True
Ann Winterton,politician,gbpol_uniq_lo,597,openai/gpt-5.4-mini,openai/gpt-5.4-mini,,,97,97,1,True,True
Ann Winterton,politician,gbpol_uniq_lo,597,moonshotai/kimi-k2-0905,moonshotai/kimi-k2-0905,,,95,95,1,True,True
Ann Winterton,politician,gbpol_uniq_lo,597,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,,,80,80,1,True,True
Ann Winterton,politician,gbpol_uniq_lo,597,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,,,85,85,1,True,True
Ann Winterton,politician,gbpol_uniq_lo,597,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,,,90,90,1,True,True
Ann Winterton,politician,gbpol_uniq_lo,597,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,,,100,100,1,True,True
Ann Winterton,politician,gbpol_uniq_lo,597,meta-llama/llama-3.2-1b-instruct,meta-llama/llama-3.2-1b-instruct,,,0,0,0,False,True
Ann Winterton,politician,gbpol_uniq_lo,597,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,,,80,80,1,True,True
Ann Winterton,politician,gbpol_uniq_lo,597,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct,,,80,80,1,True,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,qwen/qwen3-8b,qwen/qwen3-8b,,,0,0,0,False,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,openai/gpt-5.5,openai/gpt-5.5,,,98,98,1,True,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,x-ai/grok-4.20,x-ai/grok-4.20,,,80,80,1,True,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,z-ai/glm-4.7-flash,z-ai/glm-4.7-flash,,,95,95,1,True,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,openai/gpt-5.4-mini,openai/gpt-5.4-mini,,,98,98,1,True,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,moonshotai/kimi-k2-0905,moonshotai/kimi-k2-0905,,,95,95,1,True,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,,,90,90,1,True,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,,,85,85,1,True,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,,,95,95,1,True,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,,,100,100,1,True,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,meta-llama/llama-3.2-1b-instruct,meta-llama/llama-3.2-1b-instruct,,,0,0,0,False,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,,,100,100,1,True,True
"Claus Moser, Baron Moser",politician,gbpol_uniq_lo,567,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct,,,80,80,1,True,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,qwen/qwen3-8b,qwen/qwen3-8b,,,0,0,0,False,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,openai/gpt-5.5,openai/gpt-5.5,,,92,92,1,True,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,x-ai/grok-4.20,x-ai/grok-4.20,,,80,80,1,True,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,z-ai/glm-4.7-flash,z-ai/glm-4.7-flash,,,0,0,0,False,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,openai/gpt-5.4-mini,openai/gpt-5.4-mini,,,77,77,1,True,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,moonshotai/kimi-k2-0905,moonshotai/kimi-k2-0905,,,90,90,1,True,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,,,80,80,1,True,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,,,85,85,1,True,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,,,95,95,1,True,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,,,100,100,1,True,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,meta-llama/llama-3.2-1b-instruct,meta-llama/llama-3.2-1b-instruct,,,0,0,0,False,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,,,0,0,0,False,True
Harry Hylton-Foster,politician,gbpol_uniq_lo,567,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct,,,0,0,0,False,True
"Elizabeth Symons, Baroness Symons of Vernham Dean",politician,gbpol_uniq_lo,566,qwen/qwen3-8b,qwen/qwen3-8b,,,85,85,1,True,True
"Elizabeth Symons, Baroness Symons of Vernham Dean",politician,gbpol_uniq_lo,566,openai/gpt-5.5,openai/gpt-5.5,,,99,99,1,True,True
"Elizabeth Symons, Baroness Symons of Vernham Dean",politician,gbpol_uniq_lo,566,x-ai/grok-4.20,x-ai/grok-4.20,,,80,80,1,True,True
"Elizabeth Symons, Baroness Symons of Vernham Dean",politician,gbpol_uniq_lo,566,z-ai/glm-4.7-flash,z-ai/glm-4.7-flash,,,100,100,1,True,True
"Elizabeth Symons, Baroness Symons of Vernham Dean",politician,gbpol_uniq_lo,566,openai/gpt-5.4-mini,openai/gpt-5.4-mini,,,99,99,1,True,True
"Elizabeth Symons, Baroness Symons of Vernham Dean",politician,gbpol_uniq_lo,566,moonshotai/kimi-k2-0905,moonshotai/kimi-k2-0905,,,100,100,1,True,True
"Elizabeth Symons, Baroness Symons of Vernham Dean",politician,gbpol_uniq_lo,566,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,,,88,88,1,True,True
"Elizabeth Symons, Baroness Symons of Vernham Dean",politician,gbpol_uniq_lo,566,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,,,85,85,1,True,True
